   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      1300  883675   0.831             0        0.078        8.661    -0.036000     0.070000       89.001 2023-02-10T01:35:00
      1310  892620   0.829             0        0.152        8.945     0.030000     0.116000       89.877 2023-02-10T01:36:30
      1320  901833   0.827             0        0.169        9.213     0.008000     0.117000       92.196 2023-02-10T01:38:02
      1330  909383   0.826             0       -0.134        7.550     0.000000     0.091000       81.416 2023-02-10T01:39:24
      1340  918823   0.825             0        0.225        9.440    -0.013000     0.076000       92.078 2023-02-10T01:40:56
      1350  927629   0.823             0        0.097        8.806     0.067000     0.106000       89.271 2023-02-10T01:42:25
      1360  938635   0.821             0        0.504       11.006    -0.007000     0.098000      102.250 2023-02-10T01:44:07
      1370  950409   0.819             0        0.660       11.774     0.014000     0.084000      105.675 2023-02-10T01:45:53
      1380  958355   0.818             0       -0.040        7.946    -0.078000     0.044000       84.391 2023-02-10T01:47:17
      1390  962871   0.817             0       -0.650        4.516    -0.038000     0.068000       62.203 2023-02-10T01:48:19
      1400  973030   0.815             0        0.363       10.159    -0.040000     0.063000       97.793 2023-02-10T01:49:57
      1410  983840   0.813             3        0.561       10.810    -0.016000     0.075000      100.062 2023-02-10T01:51:37
      1420  995008   0.811             0        0.645       11.168    -0.025000     0.063000      102.950 2023-02-10T01:53:20
      1430 1006732   0.809             1        0.709       11.724    -0.062000     0.038000      107.344 2023-02-10T01:55:08
      1440 1018395   0.807             0        0.663       11.663    -0.044000     0.061000      103.060 2023-02-10T01:56:51
      1450 1028155   0.806             0        0.270        9.760    -0.090000     0.030000       94.001 2023-02-10T01:58:25
      1460 1035413   0.805             0       -0.222        7.258    -0.065000     0.031000       78.219 2023-02-10T01:59:43
      1470 1046033   0.803             0        0.516       10.620    -0.007000     0.036000      100.243 2023-02-10T02:01:23
      1480 1056728   0.801             0        0.507       10.695    -0.051000     0.038000       97.320 2023-02-10T02:03:00
      1490 1067406   0.799             1        0.558       10.678    -0.019000     0.065000      101.594 2023-02-10T02:04:42
      1500 1077812   0.797             2        0.520       10.406    -0.006000     0.046000       97.536 2023-02-10T02:06:20
      1510 1088396   0.796             1        0.594       10.584    -0.050000     0.043000       97.898 2023-02-10T02:07:57
      1520 1098970   0.794             0        0.504       10.574     0.012000     0.054000      100.720 2023-02-10T02:09:38
      1530 1109631   0.792             0        0.498       10.661    -0.053000     0.008000      100.817 2023-02-10T02:11:19
      1540 1121587   0.790             0        0.759       11.956    -0.006000     0.057000      107.840 2023-02-10T02:13:07
      1550 1132171   0.788             0        0.422       10.584    -0.042000     0.045000       98.685 2023-02-10T02:14:46
      1560 1143576   0.787             0        0.646       11.405     0.001000     0.067000      104.992 2023-02-10T02:16:31
      1570 1154084   0.785             1        0.488       10.508    -0.039000     0.060000      101.369 2023-02-10T02:18:12
