   Episode      Step   Epsilon  Get_resultnum     MeanReward     MeanLength       MeanLoss     MeanQValue      TimeDelta                Time
      1510 1124761   0.790             0       -0.511        6.282        0.066        0.036       38.567 2023-01-19T00:36:10
      1520 1130527   0.789             0       -0.545        6.136        0.062        0.035       35.938 2023-01-19T00:36:46
      1530 1136392   0.788             0       -0.567        6.040        0.064        0.034       38.753 2023-01-19T00:37:25
      1540 1142245   0.787             0       -0.582        5.965        0.068        0.032       41.312 2023-01-19T00:38:06
      1550 1148584   0.786             0       -0.577        5.973        0.065        0.030       43.553 2023-01-19T00:38:50
      1560 1155049   0.785             0       -0.562        6.026        0.064        0.028       45.415 2023-01-19T00:39:35
      1570 1161565   0.784             0       -0.549        6.072        0.068        0.026       44.682 2023-01-19T00:40:20
      1580 1168397   0.782             0       -0.526        6.151        0.073        0.023       46.681 2023-01-19T00:41:06
      1590 1175349   0.781             0       -0.501        6.236        0.081        0.023       48.093 2023-01-19T00:41:54
      1600 1181672   0.780             0       -0.489        6.275        0.078        0.022       44.035 2023-01-19T00:42:38
      1610 1187850   0.779             0       -0.481        6.309        0.081        0.022       43.572 2023-01-19T00:43:22
      1620 1193658   0.778             0       -0.480        6.313        0.086        0.023       41.363 2023-01-19T00:44:03
      1630 1199645   0.777             0       -0.477        6.325        0.091        0.023       42.674 2023-01-19T00:44:46
      1640 1206286   0.776             0       -0.459        6.404        0.086        0.026       45.877 2023-01-19T00:45:32
      1650 1212067   0.775             0       -0.471        6.348        0.089        0.028       40.762 2023-01-19T00:46:13
      1660 1217928   0.774             0       -0.486        6.288        0.086        0.031       39.267 2023-01-19T00:46:52
      1670 1223856   0.773             0       -0.499        6.229        0.089        0.033       41.064 2023-01-19T00:47:33
      1680 1229843   0.772             0       -0.519        6.145        0.090        0.035       43.051 2023-01-19T00:48:16
      1690 1235623   0.771             0       -0.548        6.027        0.089        0.037       42.167 2023-01-19T00:48:58
      1700 1241407   0.771             0       -0.560        5.974        0.081        0.037       39.794 2023-01-19T00:49:38
      1710 1246987   0.770             0       -0.571        5.914        0.073        0.040       36.430 2023-01-19T00:50:14
      1720 1252594   0.769             0       -0.574        5.894        0.069        0.038       40.287 2023-01-19T00:50:55
      1730 1258003   0.768             0       -0.584        5.836        0.070        0.042       39.073 2023-01-19T00:51:34
      1740 1263580   0.767             0       -0.608        5.729        0.078        0.040       40.022 2023-01-19T00:52:14
      1750 1269106   0.766             0       -0.612        5.704        0.078        0.039       41.012 2023-01-19T00:52:55
      1760 1274590   0.765             0       -0.618        5.666        0.080        0.034       39.924 2023-01-19T00:53:35
      1770 1280179   0.764             0       -0.625        5.632        0.082        0.034       39.854 2023-01-19T00:54:15
      1780 1285663   0.763             0       -0.636        5.582        0.076        0.029       37.948 2023-01-19T00:54:53
      1790 1291363   0.762             0       -0.640        5.574        0.080        0.028       39.401 2023-01-19T00:55:32
      1800 1297138   0.762             0       -0.642        5.573        0.093        0.025       41.354 2023-01-19T00:56:13
      1810 1303042   0.761             0       -0.638        5.605        0.101        0.021       42.564 2023-01-19T00:56:56
      1820 1308949   0.760             0       -0.635        5.635        0.104        0.022       43.075 2023-01-19T00:57:39
      1830 1314841   0.759             0       -0.630        5.684        0.098        0.016       39.778 2023-01-19T00:58:19
      1840 1320580   0.758             0       -0.628        5.700        0.093        0.016       40.725 2023-01-19T00:58:59
      1850 1326577   0.757             0       -0.623        5.747        0.090        0.013       42.670 2023-01-19T00:59:42
      1860 1332577   0.756             0       -0.618        5.799        0.082        0.013       34.175 2023-01-19T01:00:16
